entity_id,entity_type,simple_name,qualified_name,file,start_line,end_line,group_id,signature,observed_products
"E393","METHOD","keyTyped","KeyMonitor.keyTyped","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset4",24,25,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E394","CLASS","Maler$$M_600","Maler$$M_600","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40",26,39,"G20","TankWar_P4","TankWar_P4"
"E395","CLASS","Maler$$M_600","Maler$$M_600","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40",28,39,"G22","TankWar_P5","TankWar_P5"
"E396","CLASS","Maler$$M_600","Maler$$M_600","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40",30,39,"G1","TankWar_P1","TankWar_P1"
"E397","CONSTRUCTOR","Maler$$M_600","Maler$$M_600.Maler$$M_600","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40",32,34,"G10","TankWar_P1|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P4|TankWar_P5"
"E398","METHOD","gamesize","Maler$$M_600.gamesize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset40",35,38,"G10","TankWar_P1|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P4|TankWar_P5"
"E399","CLASS","Tank$$Mars","Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",11,48,"G12","TankWar_P2","TankWar_P2"
"E400","CLASS","Tank$$Mars","Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",14,48,"G17","TankWar_P3","TankWar_P3"
"E401","CLASS","Tank$$Mars","Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",16,48,"G1","TankWar_P1","TankWar_P1"
"E402","FIELD","mars","Tank$$Mars.mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",18,18,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E403","FIELD","marsTimer","Tank$$Mars.marsTimer","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",19,19,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E404","CONSTRUCTOR","Tank$$Mars","Tank$$Mars.Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",20,22,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E405","METHOD","toolKontroller","Tank$$Mars.toolKontroller","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",23,32,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E406","METHOD","toolBehandeln","Tank$$Mars.toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",33,41,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E407","METHOD","beschaedigen","Tank$$Mars.beschaedigen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset41",42,47,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E408","CLASS","Tool$$Bombe","Tool$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42",8,23,"G21","TankWar_P4|TankWar_P5","TankWar_P4|TankWar_P5"
"E409","CLASS","Tool$$Bombe","Tool$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42",10,23,"G12","TankWar_P2","TankWar_P2"
"E410","CONSTRUCTOR","Tool$$Bombe","Tool$$Bombe.Tool$$Bombe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42",12,14,"G16","TankWar_P2|TankWar_P4|TankWar_P5","TankWar_P2|TankWar_P4|TankWar_P5"
"E411","METHOD","init","Tool$$Bombe.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset42",15,22,"G16","TankWar_P2|TankWar_P4|TankWar_P5","TankWar_P2|TankWar_P4|TankWar_P5"
"E412","CLASS","Tool$$Feuerkraft","Tool$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43",8,25,"G22","TankWar_P5","TankWar_P5"
"E413","CLASS","Tool$$Feuerkraft","Tool$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43",10,25,"G17","TankWar_P3","TankWar_P3"
"E414","CLASS","Tool$$Feuerkraft","Tool$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43",12,25,"G1","TankWar_P1","TankWar_P1"
"E415","CONSTRUCTOR","Tool$$Feuerkraft","Tool$$Feuerkraft.Tool$$Feuerkraft","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43",14,16,"G8","TankWar_P1|TankWar_P3|TankWar_P5","TankWar_P1|TankWar_P3|TankWar_P5"
"E416","METHOD","init","Tool$$Feuerkraft.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset43",17,24,"G8","TankWar_P1|TankWar_P3|TankWar_P5","TankWar_P1|TankWar_P3|TankWar_P5"
"E417","CLASS","Tool$$einfrieren","Tool$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44",8,23,"G1","TankWar_P1","TankWar_P1"
"E418","CLASS","Tool$$einfrieren","Tool$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44",10,23,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E419","CONSTRUCTOR","Tool$$einfrieren","Tool$$einfrieren.Tool$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44",12,14,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E420","METHOD","init","Tool$$einfrieren.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset44",15,22,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E421","CLASS","Missile$$Image","Missile$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset45",9,38,"G15","TankWar_P2|TankWar_P4","TankWar_P2|TankWar_P4"
"E422","CLASS","Missile$$Image","Missile$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset45",11,38,"G17","TankWar_P3","TankWar_P3"
"E423","CONSTRUCTOR","Missile$$Image","Missile$$Image.Missile$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset45",13,15,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E424","METHOD","malen","Missile$$Image.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset45",16,37,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E425","CLASS","Tank$$einfrieren","Tank$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",10,50,"G1","TankWar_P1","TankWar_P1"
"E426","CLASS","Tank$$einfrieren","Tank$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",13,50,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E427","FIELD","einfrierenTimer","Tank$$einfrieren.einfrierenTimer","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",15,15,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E428","FIELD","einfrieren","Tank$$einfrieren.einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",16,16,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E429","CONSTRUCTOR","Tank$$einfrieren","Tank$$einfrieren.Tank$$einfrieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",17,19,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E430","METHOD","toolKontroller","Tank$$einfrieren.toolKontroller","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",20,35,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E431","METHOD","toolBehandeln","Tank$$einfrieren.toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset46",36,49,"G3","TankWar_P1|TankWar_P2|TankWar_P3","TankWar_P1|TankWar_P2|TankWar_P3"
"E432","CLASS","SoundPlayer","SoundPlayer","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",9,53,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E433","FIELD","instance","SoundPlayer.instance","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",10,10,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E434","FIELD","inputStream","SoundPlayer.inputStream","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",11,11,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E435","METHOD","getInstance","SoundPlayer.getInstance","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",12,17,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E436","METHOD","playBgSound","SoundPlayer.playBgSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",18,21,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E437","METHOD","playFireSound","SoundPlayer.playFireSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",22,25,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E438","METHOD","playExplodeSound","SoundPlayer.playExplodeSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",26,29,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E439","METHOD","playMoveSound","SoundPlayer.playMoveSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",30,33,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E440","METHOD","playRogerSound","SoundPlayer.playRogerSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",34,37,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E441","METHOD","playYessirSound","SoundPlayer.playYessirSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",38,41,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E442","METHOD","playYeahSound","SoundPlayer.playYeahSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",42,45,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E443","METHOD","playEatSound","SoundPlayer.playEatSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",46,49,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E444","METHOD","stopSound","SoundPlayer.stopSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47",50,52,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E445","CLASS","Tank$$Sound_fuer_pc","Tank$$Sound_fuer_pc","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",11,58,"G12","TankWar_P2","TankWar_P2"
"E446","CLASS","Tank$$Sound_fuer_pc","Tank$$Sound_fuer_pc","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",13,58,"G18","TankWar_P3|TankWar_P4","TankWar_P3|TankWar_P4"
"E447","CONSTRUCTOR","Tank$$Sound_fuer_pc","Tank$$Sound_fuer_pc.Tank$$Sound_fuer_pc","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",15,17,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E448","METHOD","keyPressBehandeln","Tank$$Sound_fuer_pc.keyPressBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",18,41,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E449","METHOD","explodieren","Tank$$Sound_fuer_pc.explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",42,49,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E450","METHOD","toolBehandeln","Tank$$Sound_fuer_pc.toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset48",50,57,"G14","TankWar_P2|TankWar_P3|TankWar_P4","TankWar_P2|TankWar_P3|TankWar_P4"
"E451","CLASS","ExplodierenEffekt$$explodieren","ExplodierenEffekt$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",6,132,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E452","FIELD","i","ExplodierenEffekt$$explodieren.i","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",7,7,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E453","FIELD","x","ExplodierenEffekt$$explodieren.x","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",8,8,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E454","FIELD","y","ExplodierenEffekt$$explodieren.y","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",8,8,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E455","FIELD","koernigKeit","ExplodierenEffekt$$explodieren.koernigKeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",9,9,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E456","FIELD","step","ExplodierenEffekt$$explodieren.step","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",10,10,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E457","CONSTRUCTOR","ExplodierenEffekt$$explodieren","ExplodierenEffekt$$explodieren.ExplodierenEffekt$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",11,13,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E458","METHOD","init","ExplodierenEffekt$$explodieren.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",14,47,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E459","METHOD","malen","ExplodierenEffekt$$explodieren.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",48,72,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E460","METHOD","fillTriangle","ExplodierenEffekt$$explodieren.fillTriangle","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",73,128,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E461","METHOD","explodieren","ExplodierenEffekt$$explodieren.explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset49",129,131,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E462","CLASS","Wall","Wall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",10,22,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E463","CONSTRUCTOR","Wall","Wall.Wall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",11,13,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E464","METHOD","malen","Wall.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset5",14,21,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E465","CLASS","TankManager$$Energie","TankManager$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",10,21,"G20","TankWar_P4","TankWar_P4"
"E466","CLASS","TankManager$$Energie","TankManager$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",12,21,"G1","TankWar_P1","TankWar_P1"
"E467","CONSTRUCTOR","TankManager$$Energie","TankManager$$Energie.TankManager$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",14,16,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E468","METHOD","toolsLaden","TankManager$$Energie.toolsLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset50",17,20,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E469","CLASS","Maler$$USA_M1Abrams","Maler$$USA_M1Abrams","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",24,39,"G12","TankWar_P2","TankWar_P2"
"E470","CLASS","Maler$$USA_M1Abrams","Maler$$USA_M1Abrams","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",27,39,"G1","TankWar_P1","TankWar_P1"
"E471","CONSTRUCTOR","Maler$$USA_M1Abrams","Maler$$USA_M1Abrams.Maler$$USA_M1Abrams","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",29,31,"G2","TankWar_P1|TankWar_P2","TankWar_P1|TankWar_P2"
"E472","METHOD","tankErstellen","Maler$$USA_M1Abrams.tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset51",32,38,"G2","TankWar_P1|TankWar_P2","TankWar_P1|TankWar_P2"
"E473","CLASS","Tank$$Beschleunigung","Tank$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",9,39,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E474","FIELD","beschleunigungTimer","Tank$$Beschleunigung.beschleunigungTimer","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",10,10,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E475","FIELD","beschleunigung","Tank$$Beschleunigung.beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",11,11,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E476","CONSTRUCTOR","Tank$$Beschleunigung","Tank$$Beschleunigung.Tank$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",12,14,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E477","METHOD","toolKontroller","Tank$$Beschleunigung.toolKontroller","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",15,26,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E478","METHOD","toolBehandeln","Tank$$Beschleunigung.toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset52",27,38,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E479","CLASS","Tank$$Energie","Tank$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",10,25,"G20","TankWar_P4","TankWar_P4"
"E480","CLASS","Tank$$Energie","Tank$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",12,25,"G1","TankWar_P1","TankWar_P1"
"E481","CONSTRUCTOR","Tank$$Energie","Tank$$Energie.Tank$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",14,16,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E482","METHOD","toolBehandeln","Tank$$Energie.toolBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset53",17,24,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E483","CLASS","TankManager$$explodieren","TankManager$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",12,26,"G17","TankWar_P3","TankWar_P3"
"E484","CLASS","TankManager$$explodieren","TankManager$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",14,26,"G22","TankWar_P5","TankWar_P5"
"E485","FIELD","expEffekt","TankManager$$explodieren.expEffekt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",16,16,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E486","CONSTRUCTOR","TankManager$$explodieren","TankManager$$explodieren.TankManager$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",17,19,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E487","METHOD","komponenteMalen","TankManager$$explodieren.komponenteMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset54",20,25,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E488","CLASS","ExplodierenEffekt","ExplodierenEffekt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",6,35,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E489","FIELD","init","ExplodierenEffekt.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",7,7,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E490","FIELD","live","ExplodierenEffekt.live","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",8,8,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E491","FIELD","step","ExplodierenEffekt.step","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",9,9,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E492","CONSTRUCTOR","ExplodierenEffekt","ExplodierenEffekt.ExplodierenEffekt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",10,12,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E493","METHOD","malen","ExplodierenEffekt.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset55",13,34,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E494","CLASS","Maler$$Beschleunigung","Maler$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",26,34,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E495","CONSTRUCTOR","Maler$$Beschleunigung","Maler$$Beschleunigung.Maler$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",27,29,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E496","METHOD","helpItemErstellen","Maler$$Beschleunigung.helpItemErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset56",30,33,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E497","CLASS","Tool$$Energie","Tool$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",7,22,"G1","TankWar_P1","TankWar_P1"
"E498","CLASS","Tool$$Energie","Tool$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",9,22,"G20","TankWar_P4","TankWar_P4"
"E499","CONSTRUCTOR","Tool$$Energie","Tool$$Energie.Tool$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",11,13,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E500","METHOD","init","Tool$$Energie.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset57",14,21,"G9","TankWar_P1|TankWar_P4","TankWar_P1|TankWar_P4"
"E501","CLASS","Tank$$explodieren","Tank$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",10,21,"G17","TankWar_P3","TankWar_P3"
"E502","CLASS","Tank$$explodieren","Tank$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",12,21,"G22","TankWar_P5","TankWar_P5"
"E503","CONSTRUCTOR","Tank$$explodieren","Tank$$explodieren.Tank$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",14,16,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E504","METHOD","explodieren","Tank$$explodieren.explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset58",17,20,"G19","TankWar_P3|TankWar_P5","TankWar_P3|TankWar_P5"
"E505","CLASS","TankManager$$Beschleunigung","TankManager$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset59",14,22,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E506","CONSTRUCTOR","TankManager$$Beschleunigung","TankManager$$Beschleunigung.TankManager$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset59",15,17,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E507","METHOD","toolsLaden","TankManager$$Beschleunigung.toolsLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset59",18,21,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
"E508","CLASS","Maler","Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",28,52,"G17","TankWar_P3","TankWar_P3"
"E509","CLASS","Maler","Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",31,52,"G1","TankWar_P1","TankWar_P1"
"E510","CLASS","Maler","Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",33,52,"G12","TankWar_P2","TankWar_P2"
"E511","CLASS","Maler","Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",36,52,"G21","TankWar_P4|TankWar_P5","TankWar_P4|TankWar_P5"
"E512","CONSTRUCTOR","Maler","Maler.Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",38,40,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E513","METHOD","tankErstellen","Maler.tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset6",41,51,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E514","CLASS","Tool$$Beschleunigung","Tool$$Beschleunigung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset60",6,18,"G13","TankWar_P2|TankWar_P3","TankWar_P2|TankWar_P3"
