relation_id,group_id,signature,relation_type,source_entity_id,target_entity_id,target_text,file,source_line,block_id,observed_products,resolution_status
"R69","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",54,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R70","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E270","objWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R71","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R72","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E268","objHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R73","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E270","objWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R74","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R75","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E268","objHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",59,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R76","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",59,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R77","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E260","x_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",60,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R78","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",60,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R79","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E262","y_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",61,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R80","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",61,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R81","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E5","currTime","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",64,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R82","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E11",,"currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",64,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL"
"R83","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E260","x_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R84","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E3","xf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R85","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R86","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E262","y_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R87","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E11","E4","yf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R88","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E11",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R89","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12","E5","currTime","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",69,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R90","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E12",,"currentTimeMillis","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",69,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_EXTERNAL"
"R91","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E12",,"long","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",69,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R92","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12","E5","currTime","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",70,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R93","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12",,"EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R94","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12",,"PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R95","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12",,"status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R96","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E12","E13","koordinateAktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",74,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R97","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",75,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R98","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E12","E241","setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",75,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R99","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E12",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",76,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R100","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E12","E243","fillOvall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",76,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R101","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E13",,"long","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",78,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R102","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E7","missileRichtung","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",79,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R103","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E2","geschwindigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",81,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R104","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E687","screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",81,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R105","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E4","yf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",81,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R106","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E4","yf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R107","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13","E280","getRund","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",82,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R108","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E2","geschwindigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",85,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R109","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E687","screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",85,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R110","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E3","xf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",85,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R111","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E3","xf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",86,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R112","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13","E280","getRund","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",86,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R113","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E2","geschwindigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R114","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E687","screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R115","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E4","yf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",89,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R116","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E4","yf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",90,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R117","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13","E280","getRund","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",90,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R118","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E2","geschwindigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R119","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E687","screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R120","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E3","xf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R121","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E3","xf_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",94,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R122","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13","E280","getRund","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",94,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R123","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E686","screenHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",97,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R124","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E687","screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",97,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R125","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E13","E696","missilesMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",98,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R126","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13",,"removeElement","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",98,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R127","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E13",,"Missile","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",98,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R128","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E13","E14","treffenErkennen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R129","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E14","E695","tankMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",103,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R130","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E14",,"size","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",103,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R131","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E14",,"int","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",103,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R132","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E14","E9","feindlich","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R133","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E14","E695","tankMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R134","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E14",,"elementAt","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R135","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E14",,"stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1",104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset1:IF:8-128","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
